tick,x,y
84,2.574748,14.446459
85,1.5869416,15.433933
86,1.6123124,15.214322
87,4.4595294,15.188171
88,4.3442564,14.7266035
89,3.570999,14.091075
90,2.982969,13.650898
91,2.5892327,12.895618
92,2.1400888,13.254095
93,2.859423,13.705343
94,2.9714563,14.481465
95,1.9197555,11.755945
96,2.0384316,5.8630276
97,2.702364,2.715005
98,6.1318707,2.411245
99,18.147835,2.5084713
100,26.122255,2.6028163
101,25.25328,2.695867
102,25.157469,2.6849377
103,25.235365,2.7717786
104,26.006407,4.0591226
105,27.67438,4.797517
106,27.199247,4.4506807
107,27.139923,4.438354
108,28.899672,6.1109686
109,27.129704,4.4649124
110,27.757568,3.7687902
111,28.58392,4.114098
112,28.731512,5.558237
113,28.847223,6.251959
114,26.11354,14.457047
115,15.360034,15.063277
116,14.685721,15.177538
117,11.604103,15.453062
118,12.024604,14.942588
119,10.041477,15.092971
120,6.6736712,15.474561
121,8.215858,15.125134
122,4.049439,15.807966
123,2.260489,15.876405
124,5.152334,14.410944
125,6.578106,15.11245
126,8.600865,13.650133
127,17.026827,12.717938
128,17.033243,10.362381
129,16.360315,8.635056
130,15.091328,8.439802
131,11.08988,6.86272
132,14.421287,6.873378
133,21.762775,14.676442
134,21.971426,15.521651
135,24.269716,14.692044
136,25.35772,14.19897
137,26.900755,14.493437
138,27.79422,13.654207
139,28.759214,14.373731
140,28.357893,12.92602
141,28.168344,13.316924
142,27.747889,13.488727
143,28.601023,13.197553
144,28.314014,13.988582
145,27.333807,14.001503
146,28.211687,13.113985
147,28.379938,13.149334
148,27.889296,13.281548
149,27.763079,14.022664
150,27.324965,14.197715
151,27.903063,13.350807
152,28.119505,13.419115
153,29.79259,14.895776
154,30.370108,15.606197
155,28.965883,13.918328
156,28.67499,13.767751
157,28.645683,13.83209
158,28.177467,13.432366
159,26.743595,12.585437
160,27.825209,12.104849
161,27.783676,12.222586
162,27.565844,3.855434
163,26.705805,2.4749742
164,24.964273,2.3698173
165,18.058167,2.591384
166,13.512043,3.064757
167,12.688464,2.4842246
168,15.985677,8.603363
169,16.404728,13.824657
170,17.281254,14.712695
171,19.031977,14.416612
172,24.718174,14.679973
173,26.375496,14.845498
174,26.121244,14.744757
175,27.998934,12.195932
176,28.132288,11.352568
177,28.300766,11.140019
178,28.220343,11.21794
179,28.275452,11.502316
180,28.011438,11.359838
181,28.579937,9.930857
182,28.574333,8.706219
183,27.808819,8.517304
184,28.351528,5.8160167
185,28.681381,3.2711308
186,26.17481,2.9830523
187,25.492558,3.291224
188,25.082493,3.099643
189,25.577578,2.8137093
190,25.7628,3.309561
191,26.951033,4.087548
192,26.831345,4.0890746
193,28.089035,3.2950845
194,28.209637,2.807484
195,26.738981,2.9116673
196,25.069454,3.5327003
197,25.86574,3.0213487
198,21.373749,3.0084155
199,20.290104,2.8597465
200,19.42011,2.4852629
201,19.892986,2.6441827
202,20.753817,2.8197598
203,19.996511,3.0925987
204,21.255217,3.551072
205,21.300217,4.0190477
206,24.17538,3.611793
207,25.802921,3.272856
208,25.942356,3.2194343
209,25.5695,3.0788577
210,25.321043,3.1010191
211,26.028185,2.3960607
212,26.77428,2.3928046
213,26.871998,2.5531907
214,26.983109,2.5522935
215,27.145193,2.6966026
216,27.388346,2.5384784
217,27.154087,2.5730727
218,27.19147,2.6160414
219,27.2696,2.6353817
220,27.284445,2.5709295
221,27.332428,2.5972202
222,27.26204,2.5287964
223,27.23586,2.5196955
224,27.247253,2.5481079
225,27.292429,2.5394118
226,26.992887,2.538449
227,27.216711,2.5569646
228,27.541155,3.398263
229,28.722439,4.844485
230,29.704376,5.68109
231,27.031918,2.8286612
232,27.088465,2.534052
233,27.118929,2.4902153
234,26.981268,2.6377306
235,26.954315,2.535339
236,27.059084,2.640193
237,27.478054,2.8879712
238,27.367767,3.3901925
239,27.313457,3.163719
240,29.09887,2.3036585
241,30.3016,1.7419736
242,27.972845,2.8522935
243,28.920582,2.728569
244,28.858809,3.5912347
245,28.672745,3.5343118
246,28.932585,3.2613513
247,28.95804,3.1805174
248,28.635693,3.5421703
249,28.00976,4.405893
250,28.33006,3.9763029
251,27.832756,5.054567
252,27.952862,5.572879
253,27.933348,4.7419577
254,27.660093,6.5422864
255,27.718632,6.2108154
256,26.287722,7.876942
257,24.088259,8.399759
258,21.849262,8.031373
259,19.175861,5.4065037
260,17.460012,2.3194895
261,12.87854,2.1696708
262,13.152118,2.4145162
263,15.402977,9.463221
264,17.22284,10.461397
265,18.292517,11.194947
266,18.164719,12.127707
267,19.592974,11.262267
268,20.566269,10.99634
269,20.974035,10.939011
270,21.429646,10.463365
271,20.916899,10.44006
272,21.383356,8.469312
273,21.549501,8.294179
274,21.970516,5.4984317
275,22.218182,5.5695615
276,25.406235,2.7842052
277,25.716862,2.8353727
278,28.234566,1.6448755
279,28.566925,1.3099971
280,27.584358,2.3104348
281,27.504765,2.3357773
282,28.823366,4.239187
283,29.463213,11.80276
284,29.156672,12.081747
285,27.80671,13.497367
286,23.883743,15.009548
287,20.836529,14.70784
288,19.549767,14.285575
289,18.246243,14.022717
290,17.186237,14.6771345
291,17.397772,14.008952
292,8.359557,15.350943
293,7.1374636,15.405368
294,4.2665305,15.489146
295,4.115778,15.364728
296,4.384202,15.0995655
297,4.5003057,14.7427635
298,2.6502776,15.096688
299,4.1509967,15.223729
300,4.3262596,15.324746
301,4.276932,15.364354
302,4.2851415,15.322777
303,4.256014,15.358331
304,4.281457,15.342778
305,4.2383213,15.376151
306,4.2940187,15.304292
307,4.2108345,15.348273
308,4.1665683,15.380642
309,4.330703,15.454507
310,4.25458,15.444525
311,4.21007,15.405321
312,4.1671376,15.4288435
313,4.48627,15.515352
314,4.348599,15.455623
315,4.312126,15.487967
316,4.1997204,15.4828615
317,4.2204285,15.490069
318,4.4213376,15.338367
319,4.1248503,15.531436
320,3.951252,15.570522
321,3.95144,15.595329
322,4.0002503,15.689834
323,3.5077832,15.5216
324,3.415512,15.38984
325,3.7646728,15.588386
326,3.7671416,15.571525
327,3.6823347,15.56815
328,3.6893468,15.566996
329,3.8758676,15.610364
330,3.8260942,15.563369
331,3.1830072,14.936036
332,2.4889958,14.768845
333,2.6361551,14.562146
334,2.7223272,14.0764
335,2.744663,14.293722
336,3.1866312,14.231832
337,3.4404492,13.511192
338,2.7501712,13.941488
339,2.758042,13.969867
340,2.7765038,13.933073
341,2.8005073,13.956909
342,2.8413775,13.955342
343,2.810557,13.977569
344,2.721431,14.020878
345,3.3093946,14.904265
346,2.8607445,14.790586
347,2.9515343,14.402676
348,2.88715,14.431467
349,2.6790676,14.649647
350,2.3223763,15.227675
351,3.272126,14.87616
352,3.378077,14.843975
353,3.194599,14.895073
354,2.777456,14.488653
355,2.2443807,12.594446
356,1.8370482,12.790495
357,2.1760669,12.459089
358,8.643148,15.31688
359,21.537693,12.9430895
360,27.923834,13.724628
361,27.63486,12.497476
362,27.768105,8.413048
363,28.666744,3.6944144
364,26.310741,3.0452912
365,27.267305,3.530667
366,26.032656,4.755063
367,23.842588,4.560236
368,18.78082,2.6780121
369,16.34785,4.3918066
370,11.153833,3.4829054
371,9.032166,2.4360464
372,15.514089,5.1460114
373,25.26256,4.0543766
374,27.438042,3.2646244
375,28.963234,4.103066
376,28.68778,4.8120003
377,29.085903,4.3325
378,29.23989,3.6028736
379,28.649189,3.9182007
380,27.919134,3.8296099
381,28.14532,3.945284
382,28.183477,3.8256743
383,28.436342,3.9846368
384,28.128052,3.2689106
385,27.968021,3.6735928
386,27.59315,3.793764
387,27.81181,3.8246515
388,27.8696,3.8999534
389,27.874153,3.8979976
390,27.856443,3.8815591
391,27.818718,3.9090543
392,27.825523,3.8975477
393,27.799215,3.914466
394,27.793924,3.9137275
395,27.827446,3.9319446
396,28.221548,3.8357036
397,28.242123,3.9770756
398,28.25004,4.6050973
399,28.319767,4.5705256
400,28.52044,4.672174
401,28.989052,4.076665
402,28.763275,4.0885234
403,28.779922,4.0437
404,28.813984,3.9931066
405,28.769981,3.8759222
406,28.743238,3.8819628
407,28.693449,3.87737
408,28.276041,3.8495204
409,27.97468,4.0410604
410,27.965775,4.0992265
411,27.892576,4.121476
412,27.781216,4.020993
413,28.0251,3.8118687
414,28.008785,4.459859
415,28.510082,4.574877
416,28.589361,4.744836
417,28.896097,4.6839824
418,28.886158,4.510709
419,28.86707,4.483114
420,28.806725,4.576066
421,28.753344,4.5235987
422,28.394918,4.5048747
423,27.228165,4.068058
424,27.482561,4.108362
425,27.130936,3.7241848
426,27.072676,3.799709
427,28.576263,7.666541
428,29.009022,8.318644
429,29.13043,12.44528
430,28.77146,13.193169
431,23.15747,14.906725
432,21.201918,14.4557705
433,22.05861,14.175666
434,27.045841,14.565063
435,27.387356,14.518756
436,29.471874,14.966113
437,31.167206,15.682016
438,27.22678,14.877146
439,28.395084,12.218742
440,27.406303,12.073645
441,27.261599,11.313462
442,22.780302,11.236773
443,19.247538,10.1986
444,16.05896,11.132576
445,11.085084,15.511112
446,6.7264686,15.115573
447,2.3715312,12.859415
448,10.822935,15.497246
449,26.855547,9.513782
450,28.804377,4.452412
451,28.031757,2.4756708
452,28.600054,2.5764122
453,28.544527,3.185494
454,28.322195,3.077137
455,28.595066,3.2341464
456,28.835878,3.251472
457,28.840216,3.2681208
458,28.885067,3.3917825
459,29.18559,3.3999293
460,29.186747,3.918854
461,28.935137,3.4133608
462,28.825863,3.4148383
463,28.971437,3.2397277
464,28.879879,3.7339034
465,28.209686,4.628783
466,28.09812,4.5886283
467,27.81457,4.238231
468,27.674095,2.7235665
469,27.229364,2.523273
470,27.164177,2.5351973
471,27.253855,2.51352
472,27.41529,2.4658146
473,28.884571,3.033855
474,28.888569,3.0067158
475,28.564953,3.1628802
476,28.9005,3.1724854
477,28.893507,3.0757513
478,28.85706,3.1013792
479,28.810936,3.1076744
480,28.742987,3.138863
481,28.730953,3.1947522
482,28.726381,3.2082386
483,28.82648,3.1551788
484,28.766748,3.134526
485,28.765228,3.1520846
486,28.87962,3.1074998
487,28.704508,3.3240283
488,28.662842,3.3677564
489,28.485537,3.2609904
490,27.97009,2.9534729
491,27.601324,3.159116
492,28.683577,2.9753923
493,28.569891,3.4680936
494,28.291813,3.4162922
495,28.204418,3.1946075
496,28.06052,3.2156053
497,28.357347,3.2860045
498,28.409878,3.1875658
499,28.466566,3.2334616
500,28.445398,3.185919
501,28.487984,3.206597
502,28.373804,3.140871
503,28.391785,3.1919513
