tick,x,y
693,25.941938,13.55176
694,26.099459,13.531086
695,25.996141,13.509737
696,25.972332,13.504287
697,25.995926,13.494502
698,26.072773,13.437867
699,26.027006,13.46137
700,26.024878,13.432628
701,26.025822,13.457569
702,26.030901,13.513397
703,26.022709,13.495103
704,25.9635,13.500146
705,26.120802,13.267572
706,26.321041,13.425925
707,26.239923,13.332624
708,26.225594,13.339826
709,26.3337,13.441427
710,26.253166,13.410631
711,26.12137,13.390137
712,26.053658,13.468122
713,26.25912,13.448005
714,26.119072,13.434968
715,26.23328,13.424106
716,26.251125,13.434608
717,26.331778,13.456424
718,26.093092,13.643812
719,25.861042,13.536141
720,25.872795,13.526169
721,25.881905,13.481422
722,25.923143,13.496332
723,26.104061,13.812977
724,26.100128,13.619006
725,26.344599,13.53521
726,26.502129,13.582457
727,26.567953,13.561942
728,26.502363,13.549378
729,26.459457,13.5508375
730,26.42511,13.577613
731,26.55269,13.55897
732,26.502266,13.570803
733,26.652891,13.53957
734,26.495985,13.619541
735,26.575281,13.557966
736,26.695518,13.630113
737,26.3331,13.87152
738,30.284203,14.05285
739,30.231323,13.833247
740,32.158302,13.10584
741,30.237968,12.633872
742,29.364653,12.691678
743,29.072582,13.167461
744,29.162966,12.996237
745,29.278116,12.888045
746,29.622843,12.634992
747,29.653917,12.600975
748,29.669168,12.570727
749,29.535336,12.908294
750,29.364775,12.67531
751,29.829771,12.746079
752,30.70693,12.43743
753,29.13371,13.351414
754,29.1024,13.206079
755,29.089457,13.1512575
756,29.085926,13.220623
757,29.397635,12.655144
758,29.24759,12.895908
759,30.24223,13.061874
760,29.72795,12.314744
761,31.303,12.052532
762,31.796835,12.09037
763,30.50957,12.577068
764,30.229025,12.622346
765,28.56581,13.627149
766,28.033804,14.768078
767,28.354914,14.871499
768,29.440916,11.449576
769,28.403244,16.017504
770,29.823996,15.335446
771,31.60863,15.136953
772,32.481426,16.299164
773,29.343557,15.091984
774,28.817293,15.000892
775,28.702208,15.102205
776,28.809298,15.0900345
777,31.953354,16.720728
778,29.431793,15.585932
779,28.986353,15.217009
780,28.79735,14.188695
781,28.950047,14.019228
782,28.306873,14.224699
783,27.018631,13.527335
784,26.089344,12.705725
785,26.218868,12.345447
786,22.139688,15.49905
787,9.994596,16.232004
788,8.445337,16.495182
789,6.6426973,15.210792
790,3.747988,15.581723
791,3.6105158,15.13705
792,6.3741946,15.23116
793,3.182697,5.8073173
794,2.3028033,4.14345
795,5.217406,4.598035
796,7.91307,5.8193536
797,8.771408,5.8000655
798,11.688972,6.1323767
799,13.993034,5.8900437
800,16.844294,4.518461
801,17.07331,2.2864752
802,20.562954,3.9176242
803,27.708656,4.186397
804,28.996653,3.5716386
805,31.979692,2.8541062
806,28.103008,3.7421985
807,29.671793,9.377341
808,29.686802,14.7850685
809,25.545597,16.258554
810,18.17653,13.127694
811,16.838842,13.007887
812,8.198307,13.079255
813,4.993933,15.264735
814,7.3740892,16.804346
815,7.4530363,16.506346
816,9.805237,16.010998
817,13.284408,13.485553
818,17.311455,12.565961
819,19.760685,11.200644
820,23.273947,10.250447
821,27.02032,10.76687
822,28.666708,10.781834
823,28.216253,14.454564
824,28.910643,15.473818
825,28.441217,15.794899
826,21.532738,16.03669
827,21.870543,16.148514
828,21.949022,16.148998
829,21.644075,16.226078
830,15.996976,15.834005
831,11.0264635,14.633549
832,11.923032,15.020057
833,10.951492,14.955845
834,11.533123,14.572787
835,11.718846,15.036416
836,11.820528,14.649293
837,11.8805,14.644762
838,11.963892,14.765422
839,12.023047,14.845519
840,12.012203,14.898601
841,12.040263,14.94206
842,12.062184,14.983613
843,12.0694065,14.990272
844,12.02299,15.004257
845,12.09533,15.010939
846,11.979248,14.925624
847,11.596069,14.8176155
848,11.745609,14.739796
849,11.625603,14.433186
850,11.60188,14.474417
851,11.728567,14.610125
852,11.785644,14.644733
853,11.804244,14.703207
854,11.858981,14.766218
855,11.900535,14.641814
856,12.040675,14.705183
857,12.033185,14.728126
858,12.006242,14.829403
859,11.953966,14.8201685
860,12.010341,14.842327
861,11.966757,14.738752
862,11.925231,14.546518
863,11.750247,14.800702
864,11.366813,14.682387
865,11.55986,14.861675
866,10.876785,14.366652
867,11.531165,14.837651
868,10.774541,14.842945
869,10.931146,14.746335
870,10.986185,14.647724
871,11.021266,14.719287
872,11.052795,14.687915
873,11.221144,14.653489
874,11.515391,14.723643
875,11.197946,15.176744
876,11.35605,15.348847
877,11.243222,15.284551
878,11.17134,15.237955
879,11.274906,15.264363
880,11.25208,15.181
881,11.262178,15.08296
882,11.358601,15.287584
883,11.380328,15.3440275
884,11.320275,15.212896
885,11.339405,15.251289
886,11.419472,15.26098
887,11.442076,15.332889
888,11.468808,15.380406
889,11.261573,15.120837
890,11.641225,15.501154
891,11.7032585,15.595958
892,11.756061,15.683254
893,11.923743,15.749171
894,11.9940195,15.769999
