tick,x,y
86,27.968018,11.842332
87,27.905085,11.3326235
88,29.3503,11.501547
89,28.514957,9.679666
90,27.619434,11.143854
91,27.903227,4.483859
92,27.255524,3.8626516
93,28.31758,2.8854814
94,26.847033,2.688735
95,26.916826,5.7760344
96,27.294863,11.013272
97,27.111404,10.188983
98,27.882505,10.071963
99,28.20567,9.904223
100,26.684612,12.496811
101,26.658474,13.013183
102,15.145008,14.584659
103,13.732757,13.1530485
104,10.082104,12.184476
105,5.2448354,14.341772
106,4.228345,13.869053
107,3.9132953,14.062814
108,3.445581,14.980562
109,5.1922536,13.788491
110,9.521204,14.006985
111,11.905037,12.802945
112,13.873262,12.1419325
113,13.594761,12.020184
114,18.420574,11.715461
115,22.884428,13.698742
116,24.926256,14.585956
117,25.23749,14.178493
118,26.9804,12.279598
119,26.979975,12.156575
120,27.947523,12.487218
121,27.072567,12.080778
122,26.830349,10.876651
123,26.864534,9.811193
124,26.94829,7.8654532
125,27.846296,9.253374
126,26.232727,9.288889
127,27.153389,8.876048
128,27.867674,9.126162
129,26.02656,8.798553
130,25.9927,8.774581
131,25.922077,8.501584
132,28.63358,8.966521
133,28.339651,7.9101744
134,25.734388,8.227947
135,25.716572,8.522467
136,26.552599,6.282309
137,27.078306,4.238121
138,27.973951,4.149264
139,28.350756,4.1917763
140,27.941387,3.641027
141,24.693377,3.1898715
142,24.69209,3.3590813
143,22.654354,4.111999
144,15.875197,8.109389
145,7.985089,5.877902
146,6.7143173,5.8280497
147,3.329291,8.611368
148,2.18233,12.6545315
149,2.442513,13.76217
150,2.3636777,13.012704
151,2.9614089,12.141463
152,3.1844287,5.0304794
153,2.2355986,2.490347
154,2.286655,3.67815
155,2.9569714,6.5566926
156,12.12146,3.7178423
157,16.963432,2.8306563
158,16.033504,3.5943887
159,20.39516,3.1799533
160,20.039185,3.312265
161,20.988276,3.171556
162,26.364166,2.75852
163,28.618486,3.0241482
164,28.573652,3.413595
165,28.569605,3.4627774
166,28.36853,3.2399292
167,27.34496,3.4360752
168,27.19955,3.100951
169,27.564991,4.3627543
170,27.872335,3.773607
171,27.71298,3.8785343
172,27.869535,3.9601483
173,27.9303,4.4110885
174,27.727945,4.3217983
175,27.296116,4.1165805
176,27.763887,4.0116773
177,27.873457,3.9567494
178,27.94718,3.8984747
179,27.0092,2.7375243
180,26.647728,3.0323167
181,25.909554,4.126449
182,26.157824,3.6220777
